item_id,concept,weight
iir_16_3,lower bound,1
iir_16_3,fals posit,1
iir_16_3,gold standard class,1
iir_16_3,extern evalu measur,1
iir_16_3,user studi,1
iir_16_3,object function,1
iir_16_3,conting tabl,1
iir_16_3,transpar evalu,1
iir_16_3,differenti weight,1
iir_16_3,intern criteria,1
iir_16_3,figur digit,1
iir_16_3,fals neg,1
iir_16_3,document cluster,1
iir_16_4,time complex,1
iir_16_4,rocchio classif,1
iir_16_4,random sampl,1
iir_16_4,length normal vector,1
iir_16_4,seed select,1
iir_16_4,closest centroid,1
iir_16_4,singleton cluster,1
iir_16_4,suboptim cluster,1
iir_16_4,hierarch cluster method,1
iir_16_4,residu sum squar,1
iir_16_4,real valu space,1
iir_16_5,tabl digit,1
iir_16_5,multivari bernoulli distribut,1
iir_16_5,log likelihood,1
iir_16_5,mixtur model,1
iir_16_5,spheric shape,1
iir_16_5,soft assign,1
iir_16_5,languag model,1
iir_16_5,time complex,1
iir_16_5,expect maxim algorithm,1
iir_16_5,maximum likelihood criterion,1
iir_16_5,text classif,1
iir_16_5,probabilist model,1
iir_16_5,em cluster algorithm,1
iir_16_5,model base cluster assum,1
iir_16_5,chines car,1
iir_16_5,hard cluster,1
iir_16_5,cluster model,1
iir_16_5,soft cluster,1
iir_16_5,em algorithm,1
iir_16_5,document cluster,1
q261,main memori,1
q261,disk data,1
q262,main memori,1
q262,data,1
q262,read,1
q263,index construct,1
q264,random disk,1
q264,extern sort algorithm,1
q265,block sort base index algorithm,1
q266,singl pass,1
q266,sort,1
q266,memori index,1
q267,post list,1
q268,distribut comput,1
q268,mapreduc,1
q270,segment file,1
q271,data,1
q271,dynam index,1
q272,dynam index,1
q273,data,1
q273,size,1
q274,author,1
q274,access control list,1
q275,text document,1
q276,lossi compress,1
q277,size,1
q278,queri,1
q279,dictionari compress,1
q283,search,1
q283,space,1
q286,model,1
q288,file compress,1
q288,invert file,1
q289,search,1
q289,size,1
q290,retriev model,1
q290,structur retriev,1
q290,invert file,1
q290,data structur,1
q291,invert file,1
q292,invert file,1
q292,queri,1
q292,time complex,1
q292,space,1
q293,search,1
q293,invert index,1
q294,queri,1
q294,tree,1
q295,random disk,1
q296,tree,1
q296,boolean queri,1
q297,evalu,1
q298,data structur,1
q298,search,1
q301,pattern match,1
q302,queri,1
q302,ad hoc,1
q304,search,1
q305,queri,1
q306,search,1
q307,parametr index,1
q307,zone index,1
q308,relev,1
q308,machin learn,1
q309,term frequenc,1
q310,document collect,1
q311,stop word,1
q311,term frequenc,1
q312,tf idf,1
q313,queri,1
q313,document similar,1
q314,queri term,1
q314,boolean model,1
q314,vector space model,1
q315,document relev,1
q315,document length,1
q315,tf idf,1
q316,queri term,1
q316,document relev,1
q316,queri languag model,1
q316,similar,1
q317,languag model,1
q318,languag model,1
q319,unigram languag model,1
q319,document languag model,1
q320,unigram languag model,1
q321,model estim,1
q321,queri languag model,1
q321,queri likelihood model,1
q322,maximum likelihood estim,1
q322,document length,1
q322,term frequenc,1
q324,model comparison,1
q324,document likelihood,1
q324,queri model,1
q324,document model,1
q324,queri likelihood model,1
q324,languag model approach,1
q325,relev,1
q325,document classif,1
q325,ground truth,1
q326,standard test collect,1
q327,inform retriev,1
q328,inform retriev effect,1
q329,document relev,1
q329,document retriev,1
q330,weight harmon,1
q330,precis recal,1
q331,averag precis,1
q331,test collect,1
q332,relev,1
q332,queri,1
q332,top document,1
q333,margin relev,1
q333,world wide web,1
q334,data collect,1
q334,search,1
q334,queri languag,1
q335,user satisfact,1
q335,web search engin,1
q335,test,1
q336,text summar,1
q337,relev feedback search,1
q337,queri,1
q337,search,1
q338,relev feedback,1
q339,cross languag inform retriev,1
q339,inform retriev,1
q339,queri expans,1
q339,relev feedback,1
q340,pseudo relev feedback,1
q340,relev feedback indirect relev feedback,1
q341,thesauru,1
q341,queri,1
q341,search,1
q342,queri expans,1
q342,learn,1
q343,queri,1
q343,search result,1
q343,user interfac,1
q344,feedback,1
q347,search,1
q347,model,1
q347,learn,1
q348,search,1
q349,search interfac,1
q350,search interfac,1
q351,search interfac,1
q352,rank retriev,1
q352,queri,1
q353,document type,1
q353,boolean queri,1
q354,queri term,1
q354,search engin,1
q354,exact match,1
q354,relev,1
q354,document retriev,1
q355,document relev,1
q358,search,1
q359,queri reformul,1
q359,relev feedback,1
q361,queri,1
q361,pseudo relev feedback,1
q362,thesauru,1
q362,queri term,1
q363,queri,1
q363,search,1
q364,search engin,1
q364,web page,1
q365,web search engin,1
q366,web page,1
q367,search result,1
q367,web page,1
q368,search engin,1
q369,search,1
q370,search engin,1
q371,queri,1
q371,search result,1
q372,queri,1
q373,search engin,1
q373,size,1
q374,search,1
q375,web page,1
q376,web page,1
q378,web search engin,1
q378,web page,1
q379,search result,1
q381,web page,1
q382,similar,1
q383,author,1
q384,text search,1
q385,queri,1
q386,search engin,1
q386,classif,1
q387,text classif,1
q387,supervis learn,1
q387,learn algorithm,1
q387,learn method,1
q387,class,1
q387,document classif,1
q388,learn method,1
q388,class,1
q388,multinomi nb model,1
q388,text classif,1
q389,queri languag model,1
q389,class,1
q389,document languag model,1
q389,multinomi nb model,1
q389,multinomi unigram languag model,1
q390,bernoulli model,1
q390,binari occurr inform,1
q390,test,1
q390,class,1
q391,concept drift,1
q391,nb classif,1
q391,class,1
q392,nois featur,1
q392,size,1
q392,classif,1
q392,featur select,1
q393,data,1
q393,nois featur,1
q394,chi squar,1
q394,mutual inform,1
q394,frequenc base featur select,1
q394,featur select method,1
q395,class,1
q395,vector space classif,1
q396,unit vector,1
q396,vector space classif,1
q396,document vector,1
q397,probabilist model,1
q397,class boundari,1
q397,rocchio classif,1
q398,decis boundari,1
q398,class,1
q398,knn classif,1
q399,learn method,1
q399,nois featur,1
q399,classif,1
q399,nois document,1
q400,classif,1
q400,linear classifi,1
q401,class,1
q401,multivalu classif,1
q402,singl label classif,1
q402,class classif,1
q403,linear classif,1
q403,learn method,1
q403,statist text classif,1
q403,linear classifi,1
q403,optim learn,1
q403,bia varianc,1
q404,similar,1
q405,cluster algorithm,1
q405,document cluster,1
q405,cluster similar,1
q406,cluster algorithm,1
q406,distanc,1
q406,supervis learn,1
q407,scatter gather,1
q407,cluster,1
q407,inform retriev,1
q407,search result cluster,1
q407,languag model,1
q408,cluster,1
q409,cluster,1
q410,cluster cluster,1
q411,intra cluster similar,1
q411,inter cluster similar,1
q412,cluster,1
q412,extern criteria,1
q412,evalu measur,1
q413,rand index,1
q413,cluster qualiti,1
q413,extern criteria,1
q414,cluster algorithm,1
q414,euclidean distanc,1
q414,document cluster,1
q415,cluster cluster,1
q415,document cluster,1
q416,hierarch cluster,1
q416,time complex,1
q417,singleton cluster,1
q418,cluster similar,1
q419,cluster similar,1
q420,evalu,1
q420,similar,1
q420,cluster qualiti,1
q421,cluster similar,1
q423,cluster algorithm,1
q424,featur select,1
q424,cluster cluster,1
q425,featur select,1
q425,cluster cluster,1
q426,search engin,1
q426,relev feedback,1
q427,search engin,1
q427,inform retriev,1
q428,relev,1
q428,queri,1
q428,respons time,1
q428,web search engin,1
q429,materi,1
q430,sort,1
q430,queri,1
q430,inform retriev,1
q431,search engin,1
q431,queri,1
q431,pattern match,1
q431,invert index,1
q432,search result,1
q433,evalu,1
q433,relev,1
q433,respons time,1
q433,space,1
q434,data,1
q434,text classif,1
q434,search,1
q435,inform retriev system,1
q435,data structur,1
q435,search,1
q436,relev,1
q436,queri,1
q437,queri,1
q437,search,1
q438,queri,1
q438,inform retriev,1
q438,natur languag,1
q438,data,1
q439,relev,1
q439,queri,1
q439,document collect,1
q439,invert index,1
